iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
148,256,0,0.6172,8706,-0.00747,0.53138,0.8009,0.00481,0.0606,1.0350,,0.75077,0.7304,0.5431,0.1153,0.4301,7.6
149,256,0,0.6250,8748,-0.00312,0.48847,0.7896,0.00412,0.0462,1.0342,,0.74807,0.7296,0.5388,0.1141,0.4510,7.5
150,256,0,0.6289,8722,-0.00851,0.48856,0.7951,0.00392,0.0578,1.0343,0.7414,0.75303,0.7231,0.5367,0.1128,0.4295,14.2
151,256,0,0.6016,9040,-0.00731,0.48284,0.7873,0.00280,0.0425,1.0339,,0.74888,0.7280,0.5329,0.1116,0.4441,7.6
152,256,0,0.5879,8964,-0.00556,0.49547,0.7966,0.00275,0.0409,1.0325,,0.74571,0.7298,0.5353,0.1103,0.4395,7.6
153,256,0,0.6328,8855,-0.00536,0.49224,0.7731,0.00395,0.0473,1.0324,,0.74918,0.7284,0.5352,0.1090,0.4456,7.7
154,256,0,0.6074,8841,-0.00508,0.50258,0.7835,0.00546,0.0513,1.0324,,0.75231,0.7283,0.5325,0.1078,0.4453,7.6
155,256,0,0.5977,8828,-0.00592,0.48830,0.7718,0.00298,0.0456,1.0303,,0.75642,0.7217,0.5359,0.1065,0.4435,7.5
156,256,0,0.6094,8593,-0.00541,0.47052,0.7527,0.00322,0.0537,1.0328,,0.75051,0.7242,0.5389,0.1053,0.4252,7.7
157,256,0,0.5859,8745,-0.00534,0.47805,0.7675,0.00416,0.0460,1.0325,,0.75830,0.7210,0.5299,0.1040,0.4071,7.5
158,256,0,0.6172,8959,-0.00660,0.53130,0.7562,0.00232,0.0477,1.0354,,0.75042,0.7233,0.5335,0.1028,0.4406,7.8
159,256,0,0.5781,8813,-0.00601,0.51059,0.7539,0.00311,0.0520,1.0369,,0.74889,0.7233,0.5371,0.1015,0.4350,7.6
160,256,0,0.6270,9018,-0.00464,0.51369,0.7890,0.00509,0.0528,1.0377,0.7644,0.76023,0.7265,0.5397,0.1003,0.4522,14.2
161,256,0,0.6445,8872,-0.00513,0.49786,0.8016,0.00384,0.0433,1.0378,,0.76065,0.7219,0.5382,0.0990,0.4615,7.3
162,256,0,0.5703,8708,-0.00618,0.49548,0.7757,0.00348,0.0442,1.0382,,0.74776,0.7310,0.5382,0.0977,0.4569,7.5
163,256,0,0.5859,9041,-0.00501,0.48198,0.7763,0.00476,0.0433,1.0377,,0.74404,0.7296,0.5369,0.0965,0.4243,7.7
164,256,0,0.6289,8719,-0.00589,0.48798,0.8212,0.00301,0.0479,1.0364,,0.74601,0.7294,0.5363,0.0952,0.4128,7.5
165,256,0,0.5898,8858,-0.00623,0.49023,0.8226,0.00278,0.0464,1.0376,,0.75232,0.7269,0.5359,0.0940,0.4280,7.6
166,256,0,0.6211,8622,-0.00681,0.47964,0.8115,0.00398,0.0430,1.0384,,0.75539,0.7242,0.5374,0.0927,0.4380,7.4
167,256,0,0.6445,8581,-0.00619,0.47319,0.8040,0.00297,0.0409,1.0400,,0.75793,0.7267,0.5357,0.0915,0.4388,7.4
168,256,0,0.5898,8705,-0.00646,0.48348,0.7785,0.00358,0.0506,1.0416,,0.75604,0.7221,0.5369,0.0902,0.4295,7.5
169,256,0,0.5781,8789,-0.00539,0.48912,0.7771,0.00289,0.0340,1.0418,,0.75795,0.7209,0.5371,0.0889,0.4087,7.6
